"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"고압가스안전관리법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"고압가스안전관리법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"고압가스안전관리법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"골재채취법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"골재채취법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"골재채취법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"골재채취법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"골재채취법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"골재채취법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"골재채취법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"골재채취법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"공무방해에관한죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공무방해에관한죄","검거건수[건]","건","-","-","1","1","2","4","5","1","-","-","2","-",
"공무방해에관한죄","발생건수 대비 검거건수[%]","%","-","","100","100","200","-","-","-","-","-","-","-",
"공무방해에관한죄","검거인원[명]","명","1","-","1","4","2","7","5","1","2","-","14","-",
"공무방해에관한죄","남자검거인원[명]","명","1","-","1","3","2","7","5","1","2","-","14","-",
"공무방해에관한죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공무방해에관한죄","불상검거인원[명]","명","-","-","","1","","-","-","-","-","-","-","-",
"공무방해에관한죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공유수면관리및매립에관한법률위반","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"공인중개사법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공인중개사법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공인중개사법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"공인중개사법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공인중개사법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공인중개사법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공인중개사법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공인중개사법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"과실치사상의죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"과실치사상의죄","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","1",
"과실치사상의죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"과실치사상의죄","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","3",
"과실치사상의죄","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","3",
"과실치사상의죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"과실치사상의죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"과실치사상의죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"교육환경법","발생건수[건]","건","","","","","","","-","-","-","-","-","-",
"교육환경법","검거건수[건]","건","","","","","","","-","-","-","-","-","-",
"교육환경법","발생건수 대비 검거건수[%]","%","","","","","","","-","-","-","-","-","-",
"교육환경법","검거인원[명]","명","","","","","","","-","-","-","-","-","-",
"교육환경법","남자검거인원[명]","명","","","","","","","-","-","-","-","-","-",
"교육환경법","여자검거인원[명]","명","","","","","","","-","-","-","-","-","-",
"교육환경법","불상검거인원[명]","명","","","","","","","-","-","-","-","-","-",
"교육환경법","법인체[개]","개","","","","","","","-","-","-","-","-","-",
"국민건강보험법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"국민건강보험법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"국민건강보험법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"국민건강보험법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민건강보험법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민건강보험법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민건강보험법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민건강보험법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"국민연금법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"국민연금법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"국민연금법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"국민연금법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민연금법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민연금법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민연금법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국민연금법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"국토의계획및이용에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"권리행사를방해하는죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"권리행사를방해하는죄","검거건수[건]","건","-","-","","1","","-","-","-","-","-","-","-",
"권리행사를방해하는죄","발생건수 대비 검거건수[%]","%","-","","","100","","-","-","-","-","-","-","-",
"권리행사를방해하는죄","검거인원[명]","명","-","-","","2","","-","-","1","-","-","-","-",
"권리행사를방해하는죄","남자검거인원[명]","명","-","-","","2","","-","-","1","-","-","-","-",
"권리행사를방해하는죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"권리행사를방해하는죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"권리행사를방해하는죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"낙태의죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"낙태의죄","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"낙태의죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"낙태의죄","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낙태의죄","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낙태의죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낙태의죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낙태의죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"낚시관리및육성법위반","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"내수면어업법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"내수면어업법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"내수면어업법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"내수면어업법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"내수면어업법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"내수면어업법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"내수면어업법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"내수면어업법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","검거건수[건]","건","-","-","1","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","발생건수 대비 검거건수[%]","%","-","","100","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","검거인원[명]","명","-","-","36","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","남자검거인원[명]","명","-","-","36","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농수산물유통및가격안정에관한법률","법인체[개]","개","","","2","","","-","-","-","-","-","-","-",
"농수산물품질관리법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농수산물품질관리법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"농지법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"농지법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"농지법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"농지법","검거인원[명]","명","-","-","","","","-","-","-","-","-","5","-",
"농지법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","1","-",
"농지법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","4","-",
"농지법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"농지법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"담배사업법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"담배사업법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"담배사업법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"담배사업법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"담배사업법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"담배사업법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"담배사업법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"담배사업법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"도시가스사업법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도시가스사업법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도시가스사업법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"도시가스사업법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시가스사업법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시가스사업법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시가스사업법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시가스사업법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도시공원및녹지등에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도주와도주원조죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"독점규제및공정거래에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"동물보호법","발생건수[건]","건","","","","","","","","","","","-","-",
"동물보호법","검거건수[건]","건","","","","","","","","","","","-","-",
"동물보호법","발생건수 대비 검거건수[%]","%","","","","","","","","","","","-","-",
"동물보호법","검거인원[명]","명","","","","","","","","","","","-","-",
"동물보호법","남자검거인원[명]","명","","","","","","","","","","","-","-",
"동물보호법","여자검거인원[명]","명","","","","","","","","","","","-","-",
"동물보호법","불상검거인원[명]","명","","","","","","","","","","","-","-",
"동물보호법","법인체[개]","개","","","","","","","","","","","-","-",
"명예에관한죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"명예에관한죄","검거건수[건]","건","-","-","","1","","-","-","-","-","-","-","-",
"명예에관한죄","발생건수 대비 검거건수[%]","%","-","","","100","","-","-","-","-","-","-","-",
"명예에관한죄","검거인원[명]","명","-","-","","1","","-","-","-","-","-","-","1",
"명예에관한죄","남자검거인원[명]","명","-","-","","1","","-","-","-","-","-","-","1",
"명예에관한죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"명예에관한죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"명예에관한죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"무고의죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"무고의죄","검거건수[건]","건","-","-","","","","-","-","1","-","1","-","-",
"무고의죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"무고의죄","검거인원[명]","명","-","-","","","","-","-","5","-","1","-","-",
"무고의죄","남자검거인원[명]","명","-","-","","","","-","-","4","-","1","-","-",
"무고의죄","여자검거인원[명]","명","-","-","","","","-","-","1","-","-","-","-",
"무고의죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"무고의죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"문화재보호법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"문화재보호법","검거건수[건]","건","-","-","","1","","-","-","-","-","-","-","-",
"문화재보호법","발생건수 대비 검거건수[%]","%","-","","","100","","-","-","-","-","-","-","-",
"문화재보호법","검거인원[명]","명","-","-","","7","","-","-","-","-","-","-","-",
"문화재보호법","남자검거인원[명]","명","-","-","","5","","-","-","-","-","-","-","-",
"문화재보호법","여자검거인원[명]","명","-","-","","2","","-","-","-","-","-","-","-",
"문화재보호법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"문화재보호법","법인체[개]","개","","","","7","","-","-","-","-","-","-","-",
"밀항단속법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"밀항단속법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"밀항단속법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"밀항단속법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"밀항단속법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"밀항단속법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"밀항단속법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"밀항단속법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"방문판매등에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배타적경제수역의외국인어업등에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"범인은닉·범인도피죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"범인은닉·범인도피죄","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"범인은닉·범인도피죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"범인은닉·범인도피죄","검거인원[명]","명","-","-","","","1","-","-","-","-","2","-","-",
"범인은닉·범인도피죄","남자검거인원[명]","명","-","-","","","1","-","-","-","-","2","-","-",
"범인은닉·범인도피죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"범인은닉·범인도피죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"범인은닉·범인도피죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"변호사법","발생건수[건]","건","-","-","2","","","-","-","-","-","-","-","-",
"변호사법","검거건수[건]","건","2","5","2","1","2","4","2","3","2","3","1","2",
"변호사법","발생건수 대비 검거건수[%]","%","200","500","100","100","200","-","-","-","-","-","-","-",
"변호사법","검거인원[명]","명","8","7","4","2","3","8","3","9","3","4","3","6",
"변호사법","남자검거인원[명]","명","6","7","4","2","3","8","3","8","3","4","3","6",
"변호사법","여자검거인원[명]","명","1","-","","","","-","-","1","-","-","-","-",
"변호사법","불상검거인원[명]","명","1","-","","","","-","-","-","-","-","-","-",
"변호사법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"보안관찰법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"보안관찰법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"보안관찰법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"보안관찰법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"보안관찰법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"보안관찰법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"보안관찰법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"보안관찰법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"부정경쟁방지및영업비밀보호에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"부정경쟁방지및영업비밀보호에관한법률","검거건수[건]","건","-","-","","1","","-","1","-","-","-","1","-",
"부정경쟁방지및영업비밀보호에관한법률","발생건수 대비 검거건수[%]","%","-","","","100","","-","-","-","-","-","-","-",
"부정경쟁방지및영업비밀보호에관한법률","검거인원[명]","명","-","-","","6","","-","-","-","-","-","3","-",
"부정경쟁방지및영업비밀보호에관한법률","남자검거인원[명]","명","-","-","","6","","-","-","-","-","-","3","-",
"부정경쟁방지및영업비밀보호에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부정경쟁방지및영업비밀보호에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부정경쟁방지및영업비밀보호에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"비밀침해죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"비밀침해죄","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"비밀침해죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"비밀침해죄","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"비밀침해죄","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"비밀침해죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"비밀침해죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"비밀침해죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","발생건수[건]","건","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","검거건수[건]","건","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","발생건수 대비 검거건수[%]","%","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","검거인원[명]","명","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","남자검거인원[명]","명","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","여자검거인원[명]","명","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","불상검거인원[명]","명","","","","","","","","-","-","-","-","-",
"비파괴검사기술의진흥및관리에관한법률","법인체[개]","개","","","","","","","","-","-","-","-","-",
"사격장안전법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"사격장안전법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"사격장안전법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"사격장안전법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"사격장안전법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"사격장안전법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"사격장안전법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"사격장안전법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"산림법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"산림법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"산림법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"산림법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"산림법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"산림법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"산림법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"산림법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"생명윤리및안전에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"석유및석유대체연료사업법","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"석유사업법","발생건수[건]","건","-","-","","","","","","","","","","",
"석유사업법","검거건수[건]","건","-","-","","","","","","","","","","",
"석유사업법","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"석유사업법","검거인원[명]","명","-","-","","","","","","","","","","",
"석유사업법","남자검거인원[명]","명","-","-","","","","","","","","","","",
"석유사업법","여자검거인원[명]","명","-","-","","","","","","","","","","",
"석유사업법","불상검거인원[명]","명","-","-","","","","","","","","","","",
"선박안전법","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"선박안전법","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
